id_paquete,peso_kg,distancia_km,tipo_servicio,es_fragil,costo_envio
PKG-3016,3.74,170.7,Express,No,40.11
PKG-3017,28.12,509.9,Express,No,109.55
PKG-3018,27.29,652.8,Estandar,No,104.89
PKG-3019,21.34,626.7,Estandar,No,98.02
PKG-3020,14.78,674.8,Estandar,No,82.18
PKG-3021,8.65,129.7,Estandar,No,28.58
PKG-3022,3.42,33.1,Estandar,No,16.52
PKG-3023,21.88,656.1,Mismo_Dia,Si,140.93
PKG-3024,23.61,492.6,Express,No,95.53
PKG-3025,26.81,,Express,No,77.69
PKG-3026,8.46,332.1,Express,No,58.94
PKG-3027,6.01,198.8,Estandar,No,34.49
PKG-3028,14.39,526.6,Express,No,85.61
PKG-3029,10.28,428.1,Express,No,68.81
PKG-3030,4.25,769.7,Estandar,No,70.24
PKG-3031,9.3,213.5,Estandar,No,39.38
PKG-3032,25.97,36.1,Estandar,No,53.83
PKG-3033,11.93,138.6,Express,No,51.27
PKG-3034,10.24,146.6,Estandar,No,33.99
PKG-3035,9.78,461.8,Express,No,78.56
PKG-3036,1.64,560.4,Estandar,No,52.47
PKG-3037,27.39,230.3,Express,No,84.65
PKG-3038,7.68,422.7,Mismo_Dia,No,81.76
PKG-3039,13.4,492.5,Express,No,73.96
PKG-3040,17.63,790.3,Estandar,Si,113.65
PKG-3041,29.27,255.3,Express,No,87.8
PKG-3042,26.5,795.8,Express,No,130.6
PKG-3043,23.5,161.6,Express,No,72.67
PKG-3044,9.3,799.9,Estandar,No,92.95
PKG-3045,3.59,365.5,Express,No,54.48
PKG-3046,29.69,750.2,Estandar,No,121.79
PKG-3047,4.04,427.0,Estandar,No,45.91
PKG-3048,22.42,288.4,Mismo_Dia,Si,112.85
PKG-3049,,101.2,Mismo_Dia,Si,79.14
PKG-3050,23.03,250.5,Mismo_Dia,Si,110.71
PKG-3051,10.03,310.4,Express,No,60.08
PKG-3052,26.96,334.0,Estandar,No,84.87
PKG-3053,29.71,274.6,Estandar,No,78.47
PKG-3054,23.21,188.3,Express,No,74.85
PKG-3055,28.89,755.2,Express,No,133.39
PKG-3056,16.09,553.1,Estandar,No,77.76
PKG-3057,13.65,343.2,Express,No,64.86
PKG-3058,11.87,292.3,Estandar,Si,58.41
PKG-3059,7.33,479.1,Estandar,No,56.97
PKG-3060,2.9,58.9,Estandar,No,18.1
PKG-3061,27.58,175.7,Express,No,80.93
PKG-3062,28.78,121.1,Estandar,No,65.12
PKG-3063,28.94,397.4,Express,No,97.73
PKG-3064,15.07,173.4,Estandar,Si,53.28
PKG-3065,11.38,759.8,Estandar,No,80.79
PKG-3066,11.82,326.7,Estandar,Si,64.82
PKG-3067,10.32,472.4,Express,No,75.62
PKG-3068,20.17,599.4,Estandar,No,85.66
PKG-3069,18.53,189.7,Estandar,Si,70.46
PKG-3070,3.96,89.5,Express,No,30.31
PKG-3071,5.68,621.3,Estandar,Si,74.11
PKG-3072,14.73,203.5,Express,No,66.9
PKG-3073,6.08,376.7,Estandar,No,47.56
PKG-3074,20.42,614.4,Express,No,104.42
PKG-3075,22.46,765.4,Mismo_Dia,Si,146.31
PKG-3076,1.77,679.0,Mismo_Dia,Si,96.01
PKG-3077,12.0,309.8,Express,Si,78.74
PKG-3078,25.52,526.2,Express,Si,118.35
PKG-3079,3.57,363.7,Express,No,50.48
PKG-3080,17.63,,Express,No,70.23
PKG-3081,10.54,720.9,Mismo_Dia,No,111.58
PKG-3082,13.49,487.4,Estandar,No,65.4
PKG-3083,7.26,470.1,Express,No,71.94
PKG-3084,9.87,431.7,Estandar,No,57.99
PKG-3085,18.99,320.0,Express,Si,85.81
PKG-3086,13.65,643.4,Estandar,No,83.67
PKG-3087,6.72,147.1,Estandar,No,30.29
PKG-3088,,582.9,Estandar,Si,78.05
PKG-3089,15.48,728.9,Express,Si,113.49
PKG-3090,14.47,215.8,Mismo_Dia,No,75.4
PKG-3091,17.71,12.9,Estandar,No,41.65
PKG-3092,18.12,,Estandar,No,57.94
PKG-3093,25.04,17.7,Estandar,No,52.43
PKG-3094,14.8,389.0,Express,No,74.79
PKG-3095,4.77,616.1,Estandar,No,62.81
PKG-3096,10.32,325.2,Express,No,61.71
PKG-3097,25.41,445.4,Estandar,No,89.38
PKG-3098,8.22,,Express,No,63.8
PKG-3099,24.4,34.7,Mismo_Dia,No,77.31
PKG-3100,4.45,514.0,Estandar,No,58.12
PKG-3101,26.03,51.3,Estandar,No,59.74
PKG-3102,7.09,797.9,Express,No,98.94
PKG-3103,27.68,619.1,Estandar,No,99.81
PKG-3104,11.61,163.0,Express,Si,65.57
PKG-3105,27.7,420.2,Express,Si,114.92
PKG-3106,24.36,285.3,Estandar,Si,80.96
PKG-3107,17.14,66.1,Estandar,No,41.48
PKG-3108,4.29,45.4,Estandar,No,18.55
PKG-3109,14.46,471.2,Express,No,78.53
PKG-3110,21.12,408.4,Express,Si,98.56
PKG-3111,14.73,394.6,Estandar,No,58.34
PKG-3112,28.67,350.8,Estandar,Si,95.17
PKG-3113,8.14,152.0,Express,Si,54.02
PKG-3114,27.34,529.2,Mismo_Dia,Si,133.68
PKG-3115,5.82,232.1,Express,Si,58.54
PKG-3116,21.34,600.3,Mismo_Dia,No,126.04
PKG-3117,1.19,309.4,Estandar,Si,44.88
PKG-3118,10.22,225.2,Express,No,50.32
PKG-3119,2.27,37.1,Estandar,No,12.17
PKG-3120,9.68,774.3,Express,No,99.5
PKG-3121,14.64,20.7,Express,No,49.74
PKG-3122,17.43,181.9,Mismo_Dia,No,82.72
PKG-3123,5.35,114.4,Express,No,38.71
PKG-3124,3.94,108.8,Estandar,No,22.38
PKG-3125,13.43,283.4,Express,Si,77.48
PKG-3126,20.33,620.2,Express,Si,121.15
PKG-3127,21.17,436.7,Express,No,84.1
PKG-3128,5.46,377.6,Express,Si,71.77
PKG-3129,7.5,202.9,Mismo_Dia,Si,78.91
PKG-3130,4.0,181.9,Express,No,42.29
PKG-3131,18.08,754.4,Express,No,108.31
PKG-3132,20.76,759.2,Express,Si,131.89
PKG-3133,,354.7,Estandar,Si,86.34
PKG-3134,6.88,462.6,Estandar,Si,63.88
PKG-3135,4.82,87.7,Mismo_Dia,Si,61.66
PKG-3136,17.41,598.7,Express,No,97.7
PKG-3137,11.64,157.8,Estandar,Si,51.89
PKG-3138,27.52,190.8,Mismo_Dia,No,96.07
PKG-3139,3.37,588.5,Express,No,67.65
PKG-3140,1.93,410.5,Estandar,No,45.56
PKG-3141,21.37,,Estandar,No,77.38
PKG-3142,10.35,666.4,Estandar,No,76.53
PKG-3143,15.15,98.4,Express,No,52.11
PKG-3144,,652.0,Estandar,Si,92.94
PKG-3145,10.43,22.8,Mismo_Dia,No,54.19
PKG-3146,14.7,24.8,Express,No,44.81
PKG-3147,23.67,357.6,Estandar,No,75.3
PKG-3148,14.05,548.1,Estandar,Si,86.23
PKG-3149,26.21,614.2,Estandar,Si,105.72
PKG-3150,28.86,52.0,Estandar,No,63.85
PKG-3151,6.5,369.2,Express,No,61.31
PKG-3152,25.0,194.6,Estandar,No,69.06
PKG-3153,25.82,,Mismo_Dia,No,104.08
PKG-3154,17.6,73.9,Express,No,55.49
PKG-3155,19.79,520.8,Express,No,97.17
PKG-3156,22.75,18.4,Estandar,No,53.22
PKG-3157,6.77,678.2,Estandar,No,72.29
PKG-3158,5.47,659.8,Express,No,77.63
PKG-3159,10.83,114.5,Express,No,46.87
PKG-3160,18.04,689.1,Mismo_Dia,No,125.63
PKG-3161,21.71,40.0,Estandar,No,43.57
PKG-3162,28.9,644.7,Express,No,122.86
PKG-3163,15.93,145.1,Estandar,No,53.93
PKG-3164,18.9,259.7,Mismo_Dia,No,92.87
PKG-3165,7.29,575.1,Mismo_Dia,No,90.84
PKG-3166,4.19,602.1,Express,No,71.42
PKG-3167,24.99,83.3,Estandar,Si,71.62
PKG-3168,8.98,48.1,Estandar,Si,35.3
PKG-3169,12.32,267.9,Mismo_Dia,No,75.29
PKG-3170,29.78,785.0,Mismo_Dia,No,155.28
PKG-3171,13.81,695.8,Express,No,98.27
PKG-3172,1.8,245.1,Estandar,No,23.12
PKG-3173,22.55,17.8,Estandar,No,48.13
PKG-3174,28.63,367.0,Mismo_Dia,No,115.06
PKG-3175,21.28,408.7,Estandar,No,75.72
PKG-3176,7.95,260.7,Express,No,52.42
PKG-3177,18.65,35.4,Express,No,50.38
PKG-3178,7.09,701.4,Mismo_Dia,Si,120.76
PKG-3179,6.39,536.5,Express,No,74.51
PKG-3180,,246.8,Estandar,No,46.1
PKG-3181,2.06,779.1,Mismo_Dia,No,99.73
PKG-3182,17.95,299.3,Estandar,No,57.4
PKG-3183,26.21,265.7,Express,No,83.15
PKG-3184,7.25,675.7,Estandar,No,68.72
PKG-3185,3.97,751.7,Express,No,86.61
PKG-3186,12.39,451.3,Express,Si,86.59
PKG-3187,21.52,387.5,Express,No,92.29
PKG-3188,17.83,559.8,Estandar,No,82.2
PKG-3189,2.98,283.9,Estandar,Si,38.87
PKG-3190,3.83,759.1,Estandar,No,75.73
PKG-3191,7.89,75.1,Estandar,No,25.63
PKG-3192,2.82,522.3,Express,No,60.31
PKG-3193,25.32,423.0,Estandar,No,80.51
PKG-3194,4.89,417.2,Estandar,Si,62.36
PKG-3195,25.23,274.4,Estandar,No,69.83
PKG-3196,11.75,82.5,Mismo_Dia,Si,71.22
PKG-3197,20.89,303.5,Estandar,Si,81.79
PKG-3198,15.71,329.5,Estandar,No,53.39
PKG-3199,17.29,297.4,Express,No,70.89
PKG-3200,7.95,389.3,Estandar,No,44.49
PKG-3201,24.2,285.9,Estandar,No,73.05
PKG-3202,12.22,563.2,Express,No,83.28
PKG-3203,8.43,613.9,Express,No,82.35
PKG-3204,16.47,155.4,Estandar,No,45.9
PKG-3205,19.8,83.8,Estandar,No,53.22
PKG-3206,14.84,425.9,Express,No,84.12
PKG-3207,25.79,604.2,Express,No,116.98
PKG-3208,12.35,166.5,Estandar,No,43.77
PKG-3209,1.11,523.2,Mismo_Dia,Si,95.08
PKG-3210,18.37,666.0,Express,No,104.03
PKG-3211,1.73,167.7,Estandar,No,23.31
PKG-3212,24.02,,Estandar,No,51.22
PKG-3213,8.15,199.9,Estandar,No,35.97
PKG-3214,15.41,28.7,Express,Si,61.12
PKG-3215,18.09,796.3,Mismo_Dia,No,135.41
PKG-3216,11.04,524.2,Mismo_Dia,Si,106.76
PKG-3217,6.76,99.1,Mismo_Dia,Si,72.02
PKG-3218,27.09,541.5,Estandar,Si,107.97
PKG-3219,14.72,323.5,Express,No,70.51
PKG-3220,20.98,147.0,Express,No,63.46
PKG-3221,13.17,491.9,Estandar,No,68.77
PKG-3222,21.4,616.5,Mismo_Dia,No,118.2
PKG-3223,,27.0,Express,No,31.78
PKG-3224,9.17,443.3,Express,No,69.84
PKG-3225,3.04,381.3,Mismo_Dia,No,68.85
PKG-3226,21.25,679.9,Mismo_Dia,Si,142.68
PKG-3227,21.77,79.8,Mismo_Dia,Si,95.26
PKG-3228,,142.6,Express,No,62.65
PKG-3229,,682.3,Express,Si,93.5
PKG-3230,20.93,340.0,Estandar,No,67.58
PKG-3231,17.74,486.8,Estandar,No,80.42
PKG-3232,25.54,64.7,Express,No,65.51
PKG-3233,,361.0,Mismo_Dia,No,80.58
PKG-3234,,688.7,Estandar,No,110.28
PKG-3235,21.69,168.9,Express,Si,78.65
PKG-3236,1.16,518.3,Estandar,No,43.63
PKG-3237,19.78,774.8,Mismo_Dia,Si,147.02
PKG-3238,11.15,409.6,Estandar,No,61.75
PKG-3239,5.28,265.4,Mismo_Dia,No,69.57
PKG-3240,10.71,153.9,Estandar,Si,43.93
PKG-3241,16.51,671.3,Express,Si,117.96
PKG-3242,25.1,,Express,No,68.09
PKG-3243,21.51,287.9,Estandar,No,68.2
PKG-3244,10.28,203.9,Estandar,No,35.33
PKG-3245,5.25,712.6,Estandar,No,65.2
PKG-3246,10.45,56.8,Estandar,No,29.43
PKG-3247,15.75,178.3,Mismo_Dia,Si,91.54
PKG-3248,8.57,699.2,Estandar,No,77.97
PKG-3249,25.85,448.3,Express,Si,113.71
PKG-3250,21.7,54.1,Express,Si,79.81
PKG-3251,17.14,464.7,Estandar,No,76.0
PKG-3252,15.49,139.4,Estandar,No,45.34
PKG-3253,15.38,764.1,Estandar,No,90.07
PKG-3254,27.33,,Estandar,No,104.15
PKG-3255,15.5,246.1,Estandar,No,50.41
PKG-3256,5.46,126.7,Express,No,36.19
PKG-3257,23.5,397.8,Estandar,No,71.92
PKG-3258,28.35,154.4,Mismo_Dia,No,100.12
PKG-3259,22.13,279.5,Express,No,79.0
PKG-3260,23.5,273.4,Express,No,86.39
PKG-3261,,575.8,Express,No,90.21
PKG-3262,10.21,602.5,Estandar,No,75.87
PKG-3263,27.4,454.4,Express,No,100.69
PKG-3264,5.58,414.4,Mismo_Dia,Si,85.34
PKG-3265,28.85,789.5,Mismo_Dia,No,149.61
PKG-3266,8.86,391.8,Estandar,No,51.0
PKG-3267,12.38,749.9,Estandar,No,90.98
PKG-3268,23.57,744.3,Express,No,124.35
PKG-3269,6.57,406.0,Estandar,Si,63.73
PKG-3270,20.96,391.6,Express,No,84.38
PKG-3271,7.65,322.1,Mismo_Dia,No,71.75
PKG-3272,14.8,150.6,Estandar,No,43.8
PKG-3273,18.36,647.0,Estandar,Si,105.74
PKG-3274,2.99,656.4,Estandar,No,67.97
PKG-3275,17.54,62.4,Express,No,49.62
PKG-3276,17.21,,Estandar,Si,98.67
PKG-3277,12.78,321.0,Express,Si,74.71
PKG-3278,9.33,156.0,Mismo_Dia,No,63.73
PKG-3279,7.68,633.5,Express,No,81.84
PKG-3280,11.9,216.7,Express,No,57.62
PKG-3281,3.87,683.2,Estandar,No,67.43
PKG-3282,11.72,703.7,Express,No,99.75
PKG-3283,11.14,190.4,Estandar,No,41.17
PKG-3284,22.57,446.1,Estandar,No,80.76
PKG-3285,8.41,601.7,Express,No,81.0
PKG-3286,12.46,314.6,Estandar,Si,68.27
PKG-3287,,680.9,Estandar,No,74.92
PKG-3288,13.57,298.9,Express,No,67.09
PKG-3289,5.51,703.9,Estandar,Si,85.84
PKG-3290,24.47,639.7,Mismo_Dia,No,130.36
PKG-3291,16.02,280.4,Express,No,70.82
PKG-3292,20.15,357.0,Express,No,81.57
PKG-3293,19.62,725.9,Estandar,No,98.76
PKG-3294,18.97,462.7,Estandar,Si,82.96
PKG-3295,25.5,580.6,Express,No,111.79
PKG-3296,10.13,689.1,Express,No,93.86
PKG-3297,22.69,183.4,Estandar,No,63.34
PKG-3298,13.85,263.4,Mismo_Dia,No,85.47
PKG-3299,25.38,261.0,Estandar,No,66.75
PKG-3300,3.82,587.5,Express,Si,85.16
PKG-3301,14.83,508.8,Express,No,83.27
PKG-3302,7.7,100.6,Estandar,No,31.44
PKG-3303,14.64,658.0,Express,Si,110.57
PKG-3304,16.39,735.1,Mismo_Dia,Si,133.35
PKG-3305,5.43,596.7,Express,No,73.52
PKG-3306,14.26,188.0,Express,Si,66.04
PKG-3307,24.5,449.6,Estandar,No,84.44
PKG-3308,11.56,350.8,Mismo_Dia,No,85.28
PKG-3309,7.04,,Estandar,Si,70.27
PKG-3310,21.02,342.4,Estandar,Si,86.49
PKG-3311,13.82,400.2,Express,Si,85.54
PKG-3312,4.64,538.0,Estandar,No,59.76
PKG-3313,6.65,120.5,Estandar,Si,40.44
PKG-3314,10.2,381.1,Estandar,No,57.21
PKG-3315,14.6,170.1,Express,Si,73.06
PKG-3316,11.33,465.8,Express,No,75.3
PKG-3317,26.91,,Mismo_Dia,Si,105.65
PKG-3318,18.06,,Mismo_Dia,Si,137.47
PKG-3319,21.39,792.4,Estandar,No,98.95
PKG-3320,13.63,153.8,Express,No,57.55
PKG-3321,3.53,392.4,Estandar,Si,58.9
PKG-3322,4.55,398.1,Express,No,55.96
PKG-3323,28.23,590.5,Estandar,No,106.72
PKG-3324,27.84,788.6,Estandar,No,117.6
PKG-3325,9.84,682.1,Express,No,91.74
PKG-3326,18.14,300.6,Express,Si,82.56
PKG-3327,24.8,795.9,Estandar,No,115.94
PKG-3328,1.98,697.8,Estandar,No,66.98
PKG-3329,7.61,168.0,Express,Si,56.18
PKG-3330,17.53,233.5,Express,Si,79.69
PKG-3331,7.75,342.9,Mismo_Dia,No,75.4
PKG-3332,22.39,586.8,Estandar,No,92.43
PKG-3333,17.42,406.9,Estandar,No,69.16
PKG-3334,8.73,446.8,Mismo_Dia,No,87.13
PKG-3335,3.35,758.1,Express,No,87.04
PKG-3336,5.89,555.7,Mismo_Dia,No,98.03
PKG-3337,,57.3,Mismo_Dia,No,40.01
PKG-3338,5.11,748.9,Express,Si,98.08
PKG-3339,23.74,235.7,Estandar,Si,80.4
PKG-3340,27.17,121.6,Estandar,No,57.5
PKG-3341,14.26,663.6,Estandar,Si,94.22
PKG-3342,15.71,103.4,Express,No,51.4
PKG-3343,9.29,313.8,Express,No,66.02
PKG-3344,9.52,567.9,Express,Si,91.41
PKG-3345,23.61,683.8,Estandar,No,97.98
PKG-3346,14.03,70.3,Express,No,51.26
PKG-3347,3.7,670.6,Estandar,No,64.41
PKG-3348,7.55,170.8,Mismo_Dia,Si,69.36
PKG-3349,12.21,19.0,Estandar,Si,43.63
PKG-3350,6.48,529.3,Express,No,69.2
PKG-3351,28.43,390.4,Express,Si,112.26
PKG-3352,1.98,183.2,Mismo_Dia,Si,63.49
PKG-3353,7.79,685.5,Estandar,No,73.35
PKG-3354,10.48,724.0,Estandar,No,84.68
PKG-3355,22.71,470.2,Mismo_Dia,Si,128.36
PKG-3356,7.41,581.4,Express,No,79.82
PKG-3357,9.85,358.4,Estandar,No,54.88
PKG-3358,18.37,797.9,Mismo_Dia,Si,143.74
PKG-3359,3.87,422.6,Estandar,No,44.51
PKG-3360,24.97,200.9,Express,No,73.43
PKG-3361,8.69,613.5,Estandar,No,66.25
PKG-3362,28.77,262.2,Express,No,89.38
PKG-3363,9.87,497.7,Estandar,No,60.06
PKG-3364,,165.4,Express,No,61.38
PKG-3365,17.31,656.4,Express,No,105.16
PKG-3366,27.78,241.4,Mismo_Dia,No,102.31
PKG-3367,23.34,184.9,Express,No,76.13
PKG-3368,3.47,253.3,Estandar,Si,45.01
PKG-3369,21.87,182.5,Estandar,No,61.63
PKG-3370,,783.6,Estandar,No,68.34
PKG-3371,17.57,51.8,Estandar,No,40.38
PKG-3372,20.37,354.0,Express,No,85.74
PKG-3373,17.28,,Express,No,111.02
PKG-3374,8.56,699.4,Express,Si,102.06
PKG-3375,24.24,433.3,Estandar,No,85.42
PKG-3376,18.09,571.7,Estandar,Si,93.43
PKG-3377,15.74,,Express,No,76.26
PKG-3378,17.97,41.9,Estandar,No,41.33
PKG-3379,29.46,244.9,Estandar,No,75.37
PKG-3380,22.42,357.5,Express,No,88.23
PKG-3381,18.78,264.3,Express,No,78.58
PKG-3382,14.2,789.5,Express,Si,118.84
PKG-3383,4.61,695.1,Estandar,Si,87.25
PKG-3384,27.49,,Estandar,No,85.88
PKG-3385,6.19,678.5,Estandar,No,71.91
PKG-3386,4.3,592.1,Express,No,68.23
PKG-3387,1.3,439.1,Estandar,No,46.52
PKG-3388,6.26,669.0,Estandar,Si,82.27
PKG-3389,13.31,449.0,Express,Si,92.7
PKG-3390,20.0,206.4,Estandar,Si,72.79
PKG-3391,0.68,362.4,Estandar,Si,47.77
PKG-3392,11.64,749.5,Mismo_Dia,No,115.87
PKG-3393,16.31,47.0,Estandar,No,36.36
PKG-3394,28.32,465.3,Estandar,No,94.03
PKG-3395,22.81,471.8,Estandar,No,80.54
PKG-3396,22.22,383.7,Estandar,No,76.93
PKG-3397,12.88,424.1,Express,No,77.53
PKG-3398,1.34,649.1,Estandar,No,52.9
PKG-3399,5.82,12.8,Estandar,No,15.37
PKG-3400,17.65,339.0,Express,Si,87.97
PKG-3401,10.67,367.3,Express,No,61.63
PKG-3402,13.45,56.4,Estandar,Si,47.47
PKG-3403,20.86,36.3,Estandar,No,43.3
PKG-3404,7.08,683.7,Estandar,No,73.05
PKG-3405,20.2,364.3,Mismo_Dia,No,98.27
PKG-3406,24.54,630.0,Estandar,No,96.69
PKG-3407,4.38,769.6,Mismo_Dia,No,104.27
PKG-3408,1.35,454.1,Mismo_Dia,No,80.73
PKG-3409,1.2,,Estandar,No,62.72
PKG-3410,,185.0,Estandar,No,63.31
PKG-3411,13.79,308.5,Estandar,No,52.48
PKG-3412,15.89,399.0,Estandar,No,63.84
PKG-3413,11.44,445.8,Mismo_Dia,No,92.95
PKG-3414,27.2,196.9,Estandar,No,69.1
PKG-3415,14.76,446.0,Estandar,No,62.11
PKG-3416,4.81,704.6,Express,No,84.22
PKG-3417,4.8,182.1,Express,No,41.35
PKG-3418,27.22,97.8,Estandar,Si,72.09
PKG-3419,5.37,315.3,Estandar,No,40.68
PKG-3420,10.93,267.2,Estandar,Si,56.44
PKG-3421,8.29,375.3,Mismo_Dia,Si,90.79
PKG-3422,25.43,649.1,Express,Si,127.97
PKG-3423,11.13,526.0,Estandar,No,68.92
PKG-3424,13.03,117.3,Estandar,No,44.52
PKG-3425,18.06,601.8,Express,No,95.51
PKG-3426,20.32,442.7,Express,Si,103.2
PKG-3427,16.81,701.3,Estandar,No,93.17
PKG-3428,10.2,695.4,Estandar,No,82.57
PKG-3429,19.07,,Express,No,112.18
PKG-3430,27.37,319.5,Estandar,No,82.11
PKG-3431,26.19,777.1,Express,Si,135.0
PKG-3432,23.43,,Estandar,No,89.43
PKG-3433,10.74,343.4,Express,Si,73.11
PKG-3434,2.68,781.0,Express,No,82.9
PKG-3435,1.09,604.1,Express,No,73.5
PKG-3436,6.63,778.9,Mismo_Dia,No,110.52
PKG-3437,17.59,710.1,Express,No,103.61
PKG-3438,5.44,386.8,Estandar,No,41.96
PKG-3439,9.4,466.8,Estandar,No,63.37
PKG-3440,0.85,54.2,Estandar,No,8.52
PKG-3441,7.95,591.7,Mismo_Dia,Si,109.59
PKG-3442,21.64,191.4,Mismo_Dia,No,94.87
PKG-3443,21.59,795.6,Estandar,No,106.1
PKG-3444,28.25,162.0,Estandar,No,65.48
PKG-3445,12.15,465.4,Estandar,Si,78.45
PKG-3446,20.6,518.4,Mismo_Dia,No,110.4
PKG-3447,3.24,588.6,Estandar,No,53.37
PKG-3448,1.36,454.7,Mismo_Dia,Si,87.65
PKG-3449,,39.0,Estandar,Si,29.48
PKG-3450,24.72,729.6,Estandar,No,113.59
PKG-3451,,384.8,Estandar,No,87.47
PKG-3452,17.9,707.4,Estandar,No,88.04
PKG-3453,12.49,,Mismo_Dia,No,98.61
PKG-3454,4.21,183.7,Express,No,34.21
PKG-3455,15.14,373.1,Express,No,68.91
PKG-3456,12.14,511.9,Mismo_Dia,No,97.99
PKG-3457,20.93,316.4,Estandar,No,65.51
PKG-3458,16.66,,Estandar,No,59.89
PKG-3459,5.68,32.6,Express,Si,40.54
PKG-3460,16.22,614.0,Estandar,Si,93.78
PKG-3461,2.03,658.3,Express,No,79.33
PKG-3462,15.89,539.0,Express,No,91.1
PKG-3463,28.06,333.2,Estandar,No,76.75
PKG-3464,26.23,512.9,Express,No,105.44
PKG-3465,6.29,581.6,Express,No,79.17
PKG-3466,23.47,775.9,Express,No,120.1
PKG-3467,,640.6,Estandar,No,74.89
PKG-3468,26.66,287.3,Express,Si,100.26
PKG-3469,0.74,511.7,Express,No,51.68
PKG-3470,26.21,566.6,Express,Si,124.61
PKG-3471,27.3,108.9,Estandar,No,66.88
PKG-3472,17.16,175.5,Express,No,64.71
PKG-3473,29.62,130.0,Express,No,83.37
PKG-3474,17.54,282.5,Estandar,No,60.11
PKG-3475,16.04,,Express,Si,108.38
PKG-3476,29.15,625.8,Estandar,No,108.78
PKG-3477,19.72,486.1,Express,No,96.54
PKG-3478,21.86,60.2,Estandar,No,41.27
PKG-3479,6.48,523.5,Mismo_Dia,No,91.02
PKG-3480,7.62,441.9,Estandar,Si,72.05
PKG-3481,12.16,626.5,Estandar,No,82.09
PKG-3482,2.84,734.2,Express,Si,100.63
PKG-3483,21.39,517.3,Express,No,93.76
PKG-3484,29.63,505.5,Estandar,No,98.51
PKG-3485,6.93,113.2,Express,No,45.43
PKG-3486,24.17,589.4,Express,No,106.02
PKG-3487,5.09,605.9,Estandar,Si,72.78
PKG-3488,11.04,214.4,Estandar,No,42.52
PKG-3489,,478.6,Mismo_Dia,No,80.0
PKG-3490,6.15,113.3,Estandar,No,23.14
PKG-3491,17.91,696.1,Estandar,Si,101.34
PKG-3492,27.86,210.4,Estandar,Si,87.08
PKG-3493,14.79,64.0,Estandar,No,34.09
PKG-3494,15.0,428.1,Estandar,No,62.34
PKG-3495,12.13,388.2,Estandar,No,58.8
PKG-3496,15.36,161.2,Express,Si,72.99
PKG-3497,25.2,389.1,Mismo_Dia,No,114.75
PKG-3498,21.61,316.1,Estandar,No,74.88
PKG-3499,19.63,189.2,Express,No,66.51
PKG-3500,18.98,304.9,Express,Si,83.08
PKG-3501,17.73,432.3,Express,No,89.66
PKG-3502,16.73,587.2,Express,No,97.64
PKG-3503,,198.1,Express,No,59.24
PKG-3504,25.32,125.8,Mismo_Dia,Si,101.95
PKG-3505,4.69,115.7,Express,No,33.97
PKG-3506,18.25,381.5,Estandar,Si,81.76
PKG-3507,12.25,297.7,Estandar,Si,67.86
PKG-3508,23.55,464.7,Estandar,No,85.07
PKG-3509,16.62,336.5,Estandar,No,56.19
PKG-3510,2.71,739.3,Estandar,No,72.34
PKG-3511,24.59,77.4,Express,No,65.22
PKG-3512,10.95,524.7,Estandar,No,66.41
PKG-3513,14.67,441.5,Express,No,80.47
PKG-3514,13.04,353.4,Mismo_Dia,No,82.41
PKG-3515,15.29,768.5,Estandar,Si,107.47
PKG-3516,9.38,662.9,Estandar,Si,79.21
PKG-3517,20.3,741.8,Mismo_Dia,No,132.54
PKG-3518,15.26,170.3,Estandar,Si,57.69
PKG-3519,13.09,,Express,No,93.9
PKG-3520,8.99,,Express,Si,91.67
PKG-3521,,248.5,Estandar,No,33.89
PKG-3522,,385.1,Express,No,68.58
PKG-3523,1.81,289.0,Estandar,Si,39.77
PKG-3524,13.27,743.7,Mismo_Dia,No,121.33
PKG-3525,10.13,662.3,Mismo_Dia,No,100.31
PKG-3526,4.8,36.6,Estandar,No,16.12
PKG-3527,2.47,339.8,Estandar,Si,49.1
PKG-3528,13.37,215.1,Express,No,59.23
PKG-3529,24.04,,Express,No,72.9
PKG-3530,14.79,633.4,Estandar,No,83.47
PKG-3531,15.5,774.4,Estandar,No,91.27
PKG-3532,6.7,529.7,Express,No,72.17
PKG-3533,25.38,365.9,Mismo_Dia,No,111.11
PKG-3534,23.33,749.5,Mismo_Dia,No,135.54
PKG-3535,7.76,293.4,Mismo_Dia,No,66.29
PKG-3536,8.59,488.3,Express,No,77.62
PKG-3537,2.16,642.2,Estandar,Si,71.16
PKG-3538,29.5,639.0,Estandar,No,113.04
PKG-3539,13.07,85.5,Estandar,No,27.52
PKG-3540,24.75,756.1,Estandar,No,108.28
PKG-3541,10.53,549.0,Estandar,Si,83.78
PKG-3542,22.63,296.6,Express,No,79.78
PKG-3543,5.59,483.0,Estandar,No,59.22
PKG-3544,11.19,765.0,Estandar,No,88.82
PKG-3545,14.45,,Mismo_Dia,No,68.03
PKG-3546,27.13,469.5,Express,No,105.29
PKG-3547,28.15,89.7,Estandar,No,61.36
PKG-3548,23.41,597.1,Estandar,No,100.54
PKG-3549,6.82,380.2,Estandar,Si,59.98
PKG-3550,23.52,215.9,Mismo_Dia,Si,107.37
PKG-3551,15.23,525.1,Express,Si,101.04
PKG-3552,11.97,548.3,Estandar,No,71.36
PKG-3553,16.64,240.2,Estandar,No,56.95
PKG-3554,,308.1,Express,Si,91.24
